@relation first_attribute_v6-weka.filters.unsupervised.instance.Resample-S1-Z70.0-no-replacement-V

@attribute source string
@attribute text string
@attribute positive_words numeric
@attribute negative_words numeric
@attribute negative_adverbs numeric
@attribute punctuation_sum numeric
@attribute punctuation_exclamation numeric
@attribute negation numeric
@attribute class {0,1}

@data
yelp,'As a sushi lover avoid this place by all means.',1,1,0,1,0,0,0
imdb,'There are many continuity errors: one other user commented on different cars in the garage, Joe\"s glasses...the one that got to me the most was the fact Joe\"s facial hair configuration seemed to change from scene to scene.',1,0,0,5,0,0,0
imdb,'How can anyone in their right mind ask for anything more from a movie than this?',1,0,0,1,0,0,1
imdb,'\" The structure of this film is easily the most tightly constructed in the history of cinema.',0,0,0,1,0,0,1
amazon,'The sound quality is good and functionality is awesome.',2,0,0,1,0,0,1
yelp,'The only thing I wasn\"t too crazy about was their guacamole as I don\"t like it puréed.',1,1,0,1,0,2,0
yelp,'It\"s a great place and I highly recommend it.',2,0,0,1,0,0,1
imdb,'Still, it was the SETS that got a big \"10\" on my \"oy-vey\" scale.',0,0,0,2,0,0,1
imdb,'Anne Heche was utterly convincing.',1,1,0,1,0,0,1
imdb,'One of the worst shows of all time.',0,1,0,1,0,0,0
imdb,'PS the only scene in the movie that was cool is when the central character finds her room blown up.',1,0,0,1,0,0,1
yelp,'Very good food, great atmosphere.1',2,0,0,2,0,0,1
yelp,'Damn good steak.',1,1,0,1,0,0,1
imdb,'Top line: Don\"t waste your time and money on this one, its as bad as it comes.',1,2,0,2,0,1,0
imdb,'I don\"t think there are any redeeming qualities in this remake.',1,0,0,1,0,1,0
imdb,'His on screen presence shined thought even though there were other senior actors on the screen with him.',0,0,0,1,0,0,1
yelp,'The steak was amazing...rge fillet relleno was the best seafood plate i have ever had!',1,0,0,4,1,0,1
imdb,'It rocked my world and is certainly a must see for anyone with no social or physical outlets.',0,0,0,1,0,1,1
amazon,'The keyboard is a nice compromise between a full QWERTY and the basic cell phone number keypad.',1,0,0,1,0,0,1
amazon,'Worked very well paired with a Treo 700w and as a Skype headset on my PC (using a USB Bluetooth transceiver).',2,0,0,1,0,0,1
imdb,'It was that year, however, that reminded us that Huston was still at the top of his game as evinced by his faithful adaptation of James Joyce\"s acclaimed novella \"The Dead.',3,1,0,3,0,0,1
imdb,'Not much dialogue, not much music, the whole film was shot as elaborately and aesthetically like a sculpture.',1,0,0,3,0,2,1
yelp,'Hawaiian Breeze, Mango Magic, and Pineapple Delight are the smoothies that I\"ve tried so far and they\"re all good.',4,0,0,3,0,0,1
imdb,'So for our enjoyment we get to see them run around, play games, and be dangerous.',1,1,0,3,0,0,1
amazon,'If you hate earbugs, avoid this phone by all means.',0,2,0,2,0,0,0
imdb,'The characters were all funny and had the peculiarity of not having a true lead character.',1,1,0,1,0,1,1
imdb,'An interesting premise, and Billy Drago is always good as a dangerous nut-bag (side note: I\"d love to see Drago, Stephen McHattie and Lance Hendrikson in a flick together; talk about raging cheekbones!).',3,2,0,4,1,0,1
imdb,'As a European, the movie is a nice throwback to my time as a student in the 1980\"s and the experiences I had living abroad and interacting with other nationalities, although the circumstances were slightly different.',1,0,0,3,0,0,1
yelp,'The chips that came out were dripping with grease, and mostly not edible.',0,1,0,2,0,1,0
imdb,'Later I found myself lost in the power of the film.',0,1,0,1,0,0,1
yelp,'Have been going since 2007 and every meal has been awesome!!',1,0,0,2,2,0,1
yelp,'Our server was very nice and attentive as were the other serving staff.',2,0,0,1,0,0,1
imdb,'Her lines seem to have been WRITTEN by a fifteen year old, though they are trying oh so, so hard to sound like how a fifteen year old would really, um, you know, well... talk.',2,1,0,9,0,0,0
amazon,'The range is very decent, I\"ve been able to roam around my house with the phone in the living room with no reception/sound quality issues.',1,1,0,2,0,1,1
imdb,'Everything is appalling.',0,1,0,1,0,0,0
imdb,'It\"s this pandering to the audience that sabotages most of his films.',0,1,0,1,0,0,0
yelp,'Service is quick and even \"to go\" orders are just like we like it!',2,0,0,1,1,0,1
yelp,'I mean really, how do you get so famous for your fish and chips when it\"s so terrible!?!',1,1,0,4,2,0,0
imdb,'It was forced, like everything in this movie.',1,0,0,2,0,0,0
imdb,'The cast is always entertaining as usual.',1,0,0,1,0,0,1
amazon,'Display is excellent and camera is as good as any from that year.',2,0,0,1,0,0,1
imdb,'It ranks highly as a great noir-crime-drama, incredible performances by Belmondo and Lino Ventura.',2,0,0,2,0,0,1
amazon,'This case has passed the one year mark and while it shows signs of wear, it is 100\% functional.',0,0,0,2,0,0,1
amazon,'Small, sleek, impressive looking, practical setup with ample storage in place.',3,0,0,4,0,0,1
amazon,'horrible, had to switch 3 times.',0,1,0,2,0,0,0
yelp,'Tonight I had the Elk Filet special...and it sucked.',0,1,0,4,0,0,0
yelp,'After one bite, I was hooked.',0,0,0,2,0,0,1
imdb,'Even worse than Ticker!',0,1,0,1,1,0,0
imdb,'But what really made it unwatchable was the direction.',0,1,0,1,0,0,0
amazon,'Low Quality.',0,0,0,1,0,0,0
amazon,'The text messaging feature is really tricky to use.',0,1,0,1,0,0,0
imdb,'He is an amazing film artist, one of the most important whoever lived.',2,0,0,2,0,0,1
amazon,'However, the ear pads come off easily and after only one week I lost one.',0,1,0,2,0,0,0
yelp,'Great food and awesome service!',2,0,0,1,1,0,1
imdb,'See it.',0,0,0,1,0,0,1
yelp,'A FLY was in my apple juice.. A FLY!!!!!!!!',0,0,0,10,8,0,0
yelp,'The Han Nan Chicken was also very tasty.',1,0,0,1,0,0,1
imdb,'I believe that Pitch Black was done well.',1,0,0,1,0,0,1
imdb,'The movie showed a lot of Florida at it\"s best, made it look very appealing.',2,0,0,2,0,0,1
yelp,'It was a bit too sweet, not really spicy enough, and lacked flavor.',2,1,0,3,0,1,0
amazon,'The biggest complaint I have is, the battery drains superfast.',0,2,0,2,0,0,0
yelp,'My husband said she was very rude... did not even apologize for the bad food or anything.',0,2,0,4,0,1,0
yelp,'They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world.',0,0,0,1,0,0,1
imdb,'At a time when it seems that film animation has been dominated by Disney/Pixar\"s CGI masterpieces, it is both refreshing and comforting to know that Miyazaki is still relying on traditional hand-drawn animation to tell his charming and enchanting stories.',6,0,0,2,0,0,1
yelp,'I could barely stomach the meal, but didn\"t complain because it was a business lunch.',0,1,0,2,0,1,0
amazon,'Freezes frequently4.',0,1,0,1,0,0,0
amazon,'The shipping time was also very quick!',0,0,0,1,1,0,1
imdb,'Aailiyah was pretty good as Akasha, in places compelling (her first entrance and mini dance scene).',2,0,0,2,0,0,1
yelp,'The restaurant is very clean and has a family restaurant feel to it.',1,0,0,1,0,0,1
amazon,'This phone might well be the worst I\"ve ever had in any brand.',1,1,0,1,0,0,0
amazon,'It felt too light and \"tinny.\".',0,0,0,2,0,0,0
imdb,10/10,1,0,0,0,0,0,1
yelp,'Will not be back!',0,0,0,1,1,1,0
imdb,10/10,1,0,0,0,0,0,1
imdb,'Why was this film made?',0,0,0,1,0,0,0
amazon,'the charger worked for about a week and then completely stopped charging my phone.',1,0,0,1,0,0,0
imdb,'In addition to having one of the most lovely songs ever written, French Cancan also boasts one of the cutest leading ladies ever to grace the screen.',3,0,0,2,0,0,1
amazon,'Don\"t bother - go to the store.',0,1,0,1,0,1,0
imdb,'The attempts at humor were pitiful and story is so awful it dosen\"t bear thinking about which basically involves a Vulcan stealing the Enterprise to find god (seriously) I just didn\"t care about any of this film and oh not to mention Uhura does a belly dance to distract male guards.',1,4,0,1,0,2,0
imdb,'I\"ll even say it again  this is torture.',0,1,0,1,0,0,0
yelp,'Level 5 spicy was perfect, where spice didn\"t over-whelm the soup.',1,0,0,2,0,1,1
yelp,'A lady at the table next to us found a live green caterpillar In her salad.',0,0,0,1,0,0,0
yelp,'Main thing I didn\"t enjoy is that the crowd is of older crowd, around mid 30s and up.',1,0,0,2,0,1,0
imdb,'One of the most disappointing aspects is the lack of notable gore.',0,2,0,1,0,0,0
amazon,'VERY comfortable.',1,0,0,1,0,0,1
yelp,'This is a GREAT place to eat!',1,0,0,1,1,0,1
amazon,'Using all earpieces, left or right, this thing will not stay on my ear.',1,0,0,3,0,1,0
yelp,'The service was poor and thats being nice.',1,1,0,1,0,0,0
imdb,'It is a film about nothing, just a pretext to show ridiculous action scenes.',0,1,0,2,0,1,0
amazon,'But it does get better reception and clarity than any phone I\"ve had before.',2,0,0,1,0,0,1
amazon,'The screen size is big, key pad lit well enough, and the camera quality is excellent for a camera phone.',3,0,0,3,0,0,1
yelp,'But the service was beyond bad.',0,1,0,1,0,0,0
yelp,'I\"m so happy to be here!!!\"',1,0,0,3,3,0,1
yelp,'Tasted like dirt.',1,1,0,1,0,0,0
imdb,'Up there with the best of Melville.',1,0,0,1,0,0,1
imdb,'But above all the exquisite visual composition of each moment, with inventive and elegant use of close-up, camera angle and lighting, including pointillistic faux home movie footage, is a wonder and joy to behold.',5,0,0,5,0,0,1
yelp,'It\"s close to my house, it\"s low-key, non-fancy, affordable prices, good food.',2,0,0,5,0,0,1
amazon,'I love being able to use one headset for both by land-line and cell.',1,0,0,1,0,0,1
yelp,'My sashimi was poor quality being soggy and tasteless.',0,2,0,1,0,0,0
imdb,'Highly recommended for all ages, although the younger set will probably not appreciate some of the more subtle references, they will certainly appreciate one galley scene in particular!',3,0,0,3,1,1,1
amazon,'I received my orders well within the shipping timeframe, everything was in good working order and overall, I am very excited to have this source.',3,0,0,3,0,0,1
amazon,'Thanks again to Amazon for having the things I need for a good price!',1,0,0,1,1,0,1
imdb,'And, quite honestly, often its not very good.',1,0,0,3,0,1,0
amazon,'I recommend iGo to anyone with different brand cell phones/mp3 players in the family.',1,0,0,1,0,0,1
imdb,'But I recommend waiting for their future efforts, let this one go.',1,0,0,2,0,0,0
yelp,'So in a nutshell: 1) The restaraunt smells like a combination of a dirty fish market and a sewer.',1,2,0,1,0,0,0
yelp,'My girlfriend\"s veal was very bad.',0,1,0,1,0,0,0
amazon,'Don\"t make the same mistake that I did and please don\"t buy this phone.',0,1,0,1,0,2,0
yelp,'I had a pretty satifying experience.',1,0,0,1,0,0,1
yelp,'Join the club and get awesome offers via email.',1,0,0,1,0,0,1
imdb,'What this film lacks is a convincing script.',1,1,0,1,0,0,0
imdb,'But the acting--even that of such professionals as Drago and Debbie Rochon--was terrible, the directing worse (perhaps contributory to the former), the dialog chimp-like, and the camera work, barely tolerable.',2,2,0,5,0,0,0
imdb,'It is indescribably the most annoying and idiotic show I have ever seen.',0,2,0,1,0,0,0
amazon,'Protects the phone on all sides.',0,0,0,1,0,0,1
amazon,'This pair of headphones is the worst that I have ever had sound-wise.',0,1,0,1,0,0,0
amazon,'Headset works great & was packaged nicely to avoid any damage.',3,2,0,1,0,0,1
imdb,'If you check the director\"s filmography on this site you will see why this film didn\"t have a chance.',0,0,0,1,0,1,0
amazon,'The headsets are easy to use and everyone loves them.',2,0,0,1,0,0,1
amazon,'My only complaint is the standard sound volume is a little low even when turned up to 5(of 5)',0,1,1,0,0,0,0
amazon,'The nokia CA-42 USB cable did not work with my phone.',1,0,0,1,0,1,0
yelp,'Paying $7.85 for a hot dog and fries that looks like it came out of a kid\"s meal at the Wienerschnitzel is not my idea of a good meal.',3,0,0,2,0,1,0
amazon,'However I needed some better instructions.',1,0,0,1,0,0,0
amazon,'I only hear garbage for audio.',0,1,0,1,0,0,0
imdb,'The characters are interesting, even if a bit predictable.',1,0,0,2,0,0,1
amazon,'Very well made and fits my Surefire GX2 perfectly.',2,0,0,1,0,0,1
amazon,'This is a VERY average phone with bad battery life that operates on a weak network.',0,2,0,1,0,0,0
yelp,'Mediocre food.',0,1,0,1,0,0,0
yelp,'Once you get inside you\"ll be impressed with the place.',1,0,0,1,0,0,1
yelp,'I\"m super pissd.',1,0,0,1,0,0,0
yelp,'And service was super friendly.',2,0,0,1,0,0,1
yelp,'Why are these sad little vegetables so overcooked?',0,1,1,1,0,0,0
yelp,'This place was such a nice surprise!',1,0,0,1,1,0,1
imdb,'A truly, truly bad film.',0,1,0,2,0,0,0
imdb,'However Paul Schrader has indeed made a film \"about\" Mishima that is both superb & complex.',1,1,0,1,0,0,1
imdb,'Lange had become a great actress.',1,0,0,1,0,0,1
imdb,'Victor McLaglen was even bad, and Brian DonLevy was almost unrecognizable.',0,1,0,2,0,0,0
amazon,'I was not happy with this item.',1,0,0,1,0,1,0
yelp,'The first time I ever came here I had an amazing experience, I still tell people how awesome the duck was.',2,0,0,2,0,0,1
amazon,'Same problem as others have mentioned.',0,1,0,1,0,0,0
yelp,'The service was terrible though.',0,1,0,1,0,0,0
amazon,'Love this headset!',1,0,0,1,1,0,1
yelp,'It was packed!!',0,0,0,2,2,0,0
imdb,'I was bored throughout the whole damn thing.',0,2,0,1,0,0,0
amazon,'I got it because it was so small and adorable.',1,0,0,1,0,0,1
imdb,'They could be used as exemplars for any set designer.',0,0,0,1,0,0,1
amazon,'Item Does Not Match Picture.',0,0,0,1,0,1,0
yelp,'It kept getting worse and worse so now I\"m officially done.',0,2,0,1,0,0,0
yelp,'This place should honestly be blown up.',0,0,0,1,0,0,0
amazon,'I\"m using it with an iriver SPINN (with case) and it fits fine.',1,0,0,1,0,0,1
imdb,'The attention given to every character, and complex psychological portrayals, detailing loyalty, treachery, love, and hope, are tremendous.',2,2,0,7,0,0,1
imdb,'Seriously, it\"s not worth wasting your, or your kid\"s time on.',1,1,0,3,0,1,0
amazon,'Disappointing accessory from a good manufacturer.',1,1,0,1,0,0,0
yelp,'Awful service.',0,1,0,1,0,0,0
yelp,'Won\"t ever go here again.',0,0,0,1,0,1,0
yelp,'The food is about on par with Denny\"s, which is to say, not good at all.',1,0,0,3,0,1,0
yelp,'For that price I can think of a few place I would have much rather gone.',0,0,0,1,0,0,0
imdb,'This was a poor remake of \"My Best Friends Wedding\".',1,1,0,1,0,0,0
yelp,'I do love sushi, but I found Kabuki to be over-priced, over-hip and under-services.',1,1,0,3,0,0,0
imdb,'Wasted two hours.',0,1,0,1,0,0,0
imdb,'It is not good.',1,0,0,1,0,1,0
imdb,'Everything about this film is simply incredible.',1,0,0,1,0,0,1
yelp,'Best service and food ever, Maria our server was so good and friendly she made our day.',3,0,0,2,0,0,1
yelp,'Then, as if I hadn\"t wasted enough of my life there, they poured salt in the wound by drawing out the time it took to bring the check.',1,2,0,3,0,1,0
yelp,'The real disappointment was our waiter.',0,1,0,1,0,0,0
yelp,'Just had lunch here and had a great experience.',1,0,0,1,0,0,1
imdb,'Tom Wilkinson\"s character is a man who is not prepared for the ordeal that is about to begin, but he takes the matter in hand as the story progresses, and this great actor gives a performance that makes you feel the character\"s anguish and suffering.',1,3,0,3,0,1,1
yelp,'Food is way overpriced and portions are fucking small.',0,2,0,1,0,0,0
amazon,'Very disappointing.',0,1,0,1,0,0,0
yelp,'for 40 bucks a head, i really expect better food.',1,0,0,2,0,0,0
imdb,'This is actually a very smart movie.',1,0,0,1,0,0,1
imdb,'Perabo has a nice energy level and is obviously very comfortable in front of a camera.',2,0,0,1,0,0,1
imdb,'Everything about this movie is stupid.',0,1,0,1,0,0,0
amazon,'Last time buying from you.',0,0,0,1,0,0,0
amazon,'Iam very pleased with my purchase.',1,0,0,1,0,0,1
amazon,'This allows the possibility of double booking for the same date and time after the first.',0,0,0,1,0,0,0
imdb,'All the actors give a wonderful performance, especially Jennifer Rubin as Jamie Harris, who changes from the nervous starlet in the beginning through the strange events she is part of to the cool star.',2,2,0,3,0,0,1
yelp,'To my disbelief, each dish qualified as the worst version of these foods I have ever tasted.',1,2,0,2,0,0,0
yelp,'Bad day or not, I have a very low tolerance for rude customer service people, it is your job to be nice and polite, wash dishes otherwise!!',2,2,0,5,2,1,0
yelp,'the potatoes were great and so was the biscuit.',1,0,0,1,0,0,1
yelp,'We started with the tuna sashimi which was brownish in color and obviously wasn\"t fresh.',1,0,0,1,0,1,0
amazon,'I ended up sliding it on the edge of my pants or back pockets instead.',0,0,0,1,0,0,1
yelp,'The price is reasonable and the service is great.',2,0,0,1,0,0,1
imdb,'The use of slow-motion needlessly repeats itself throughout the movie but is well backed up by bad acting (and bad is a kind word here), no continuity, scenes that are thrown in for no reason whatsoever, vehicles that looked like they were made from a Corn Flakes box and a directorial style that bordered on stupidity.',3,4,0,4,0,2,0
imdb,'The scenes are often funny and occasionally touching as the characters evaluate their lives and where they are going.',0,1,0,1,0,0,1
amazon,'I have yet to run this new battery below two bars and that\"s three days without charging.',0,0,0,1,0,0,1
yelp,'Some may say this buffet is pricey but I think you get what you pay for and this place you are getting quite a lot!',0,1,0,1,1,0,1
yelp,'I probably won\"t be coming back here.',0,0,0,1,0,1,0
amazon,'Works great!.',2,0,0,2,1,0,1
yelp,'This place is pretty good, nice little vibe in the restaurant.',3,0,1,2,0,0,1
amazon,'It is super charged up for use as a small hybrid palmtop/camera/cellphone, and excels in those roles.',2,0,0,2,0,0,1
imdb,'I keep watching it over and over.',0,0,0,1,0,0,1
amazon,'stay away from this store, be careful.',0,0,0,2,0,0,0
imdb,'The puppets look really cheesy , not in a good way like in the Puppet Master 80\"s flicks.',3,4,0,2,0,1,0
yelp,'The cashew cream sauce was bland and the vegetables were undercooked.',0,1,0,1,0,0,0
imdb,'I felt asleep the first time I watched it, so I can recommend it for insomniacs.',1,1,0,2,0,0,0
yelp,'For sushi on the Strip, this is the place to go.',0,0,0,2,0,0,1
yelp,'The service was great, even the manager came and helped with our table.',2,0,0,2,0,0,1
amazon,'This is essentially a communications tool that does not communicate.',0,0,0,1,0,1,0
amazon,'NOT WHAT I WANTED.',0,0,0,1,0,1,0
imdb,'A film not easily forgotten.',0,0,0,1,0,1,1
amazon,'I used to talk on it for 1 - 1 1/2 hours and the battery would be literally drained and dying.',0,2,0,1,0,0,0
imdb,'You will leave the theater wanting to go out and dance under the stars.',0,0,0,1,0,0,1
imdb,'The movie is not completely perfect but \"Titta Di Girolamo\" will stay with you for a long time after the vision of the movie.',1,0,0,1,0,1,1
amazon,'Great for using with your home stereo.',1,0,0,1,0,0,1
yelp,'I\"ve had better bagels from the grocery store.',1,0,0,1,0,0,0
yelp,'Go To Place for Gyros.',0,0,0,1,0,0,1
amazon,'Echo Problem....Very unsatisfactory',0,1,0,4,0,0,0
yelp,'Now the burgers aren\"t as good, the pizza which used to be amazing is doughy and flavorless.',2,0,0,2,0,1,0
amazon,Excellent!.,1,0,0,2,1,0,1
amazon,'The color is even prettier than I thought it would be, and the graphics are incredibly sharp.',2,0,0,2,0,0,1
amazon,'Verizon\"s bills, however, are difficult to understand even though their pricing plans are simple.',0,1,0,3,0,0,0
amazon,disappointed.,0,1,0,1,0,0,0
amazon,'I\"m a bit disappointed.',0,1,0,1,0,0,0
amazon,'However, BT headsets are currently not good for real time games like first-person shooters since the audio delay messes me up.',2,2,0,2,0,1,0
imdb,'Aside from it\"s terrible lead, this film has loads of other debits.',1,1,0,2,0,0,0
amazon,'DO NOT BUY DO NOT BUYIT SUCKS',0,1,0,0,0,2,0
imdb,'Totally different, with loads of understatement and black comedy, this is a film few get to see, but those who do will remember it.',0,0,0,4,0,0,1
amazon,'much better than the hard plastic cases.',1,1,0,1,0,0,1
amazon,'After a year the battery went completely dead on my headset.',0,1,0,1,0,0,0
imdb,'The jerky camera movements were also annoying.',0,2,0,1,0,0,0
amazon,'camera color balance is AWFUL.',0,1,0,1,0,0,0
imdb,'Being a 90\"s child, I truly enjoyed this show and I can proudly say that I enjoyed it big time and even more than the classical WB cartoons.',2,0,0,2,0,0,1
imdb,'The plot - well, I said I\"d let that one go.',1,1,0,2,0,0,0
amazon,'I have 2-3 bars on my cell phone when I am home, but you cant not hear anything.',0,0,0,2,0,1,0
amazon,'The charger arrived within the promised timeframe, but it did not work.',2,0,0,2,0,1,0
yelp,'I had strawberry tea, which was good.',1,0,0,2,0,0,1
yelp,'Highly unprofessional and rude to a loyal patron!',1,1,0,1,1,0,0
amazon,'The eargels channel the sound directly into your ear and seem to increase the sound volume and clarity.',1,0,0,1,0,0,1
